Incident ID,Incident Date,State,City Or County,Address,json,Business/Location Name,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,county,FIPS
2837638,"February 23, 2024",Illinois,Gurnee,4460 Old Grand Ave,"[{""place_id"":342419329,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":125662,""lat"":""42.3702996"",""lon"":""-87.9020186"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5302543033220257,""addresstype"":""village"",""name"":""Gurnee"",""display_name"":""Gurnee, Lake County, Illinois, 60031, United States"",""boundingbox"":[""42.3274360"",""42.4038520"",""-88.0026370"",""-87.8842920""]}]",Viking Middle School,0,0,0,0,1,Lake County,17097
2838759,"February 23, 2024",Pennsylvania,Elverson,4897 N Twin Valley Rd,"[{""place_id"":331685744,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":188712,""lat"":""40.1567641"",""lon"":""-75.8327088"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.39856164849947184,""addresstype"":""borough"",""name"":""Elverson"",""display_name"":""Elverson, Chester County, Pennsylvania, United States"",""boundingbox"":[""40.1483940"",""40.1671556"",""-75.8465282"",""-75.8190046""]}]",Twin Valley High School,0,0,0,0,0,Chester County,42029
2836933,"February 23, 2024",Kansas,Olathe,21300 College Blvd,"[{""place_id"":311012453,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":130192,""lat"":""38.8838856"",""lon"":""-94.81887"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5294171860759511,""addresstype"":""city"",""name"":""Olathe"",""display_name"":""Olathe, Johnson County, Kansas, United States"",""boundingbox"":[""38.8054833"",""38.9889258"",""-94.9280230"",""-94.7143984""]}]",Olathe Northwest High School,0,0,0,0,1,Johnson County,20091
2848911,"February 23, 2024",Wyoming,Gillette,1000 Camel Dr,"[{""place_id"":302979658,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":252234,""lat"":""44.290635"",""lon"":""-105.501876"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4915061362869355,""addresstype"":""city"",""name"":""Gillette"",""display_name"":""Gillette, Campbell County, Wyoming, 82718, United States"",""boundingbox"":[""44.2141590"",""44.3171830"",""-105.5709100"",""-105.4190650""]}]",Campbell County High School,0,0,0,0,1,Campbell County,56005
2836670,"February 22, 2024",Tennessee,Memphis,1530 Dellwood Ave,"[{""place_id"":309730784,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197239,""lat"":""35.1460249"",""lon"":""-90.0517638"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6731669167759847,""addresstype"":""city"",""name"":""Memphis"",""display_name"":""Memphis, Shelby County, West Tennessee, Tennessee, United States"",""boundingbox"":[""34.9941528"",""35.2638790"",""-90.3083660"",""-89.6370890""]}]",MLK College Preparatory High School,0,0,0,0,2,Shelby County,47157
2835797,"February 22, 2024",Florida,Fort Lauderdale,2501 NW 11th St,"[{""place_id"":280505716,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":117955,""lat"":""26.1223084"",""lon"":""-80.1433786"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6364915701281186,""addresstype"":""city"",""name"":""Fort Lauderdale"",""display_name"":""Fort Lauderdale, Broward County, Florida, United States"",""boundingbox"":[""26.0796070"",""26.2119200"",""-80.2036371"",""-80.0871487""]}]",Dillard High School,0,0,0,0,1,Broward County,12011
2837669,"February 22, 2024",Georgia,Gainesville,2723 Tumbling Creek Rd,"[{""place_id"":316274797,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119734,""lat"":""34.2978794"",""lon"":""-83.8240663"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5151314474592648,""addresstype"":""town"",""name"":""Gainesville"",""display_name"":""Gainesville, Hall County, Georgia, 30501, United States"",""boundingbox"":[""34.2211720"",""34.3628970"",""-83.8995880"",""-83.7556870""]}]",Lanier College and Career Academy,0,0,0,0,1,Hall County,13139
2836237,"February 22, 2024",Ohio,Canal Winchester,300 Washington St,"[{""place_id"":312641974,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":182350,""lat"":""39.8428215"",""lon"":""-82.805646"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.3755398895276615,""addresstype"":""village"",""name"":""Canal Winchester"",""display_name"":""Canal Winchester, Madison Township, Franklin County, Ohio, 43110, United States"",""boundingbox"":[""39.8173693"",""39.8694481"",""-82.8481483"",""-82.7663600""]}]",Canal Winchester High School,0,0,0,0,1,Franklin County,39049
2836133,"February 21, 2024",Ohio,Euclid,22555 Tracy Ave,"[{""place_id"":342646652,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":182087,""lat"":""41.5931049"",""lon"":""-81.5267873"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5038098087169433,""addresstype"":""town"",""name"":""Euclid"",""display_name"":""Euclid, Cuyahoga County, Ohio, United States"",""boundingbox"":[""41.5453310"",""41.6350847"",""-81.5536541"",""-81.4880331""]}]",Euclid Middle School,0,0,0,0,1,Cuyahoga County,39035
2835989,"February 21, 2024",Nevada,Las Vegas,4291 Pennwood Ave,"[{""place_id"":297513290,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":170117,""lat"":""36.1672559"",""lon"":""-115.148516"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7126172021753994,""addresstype"":""city"",""name"":""Las Vegas"",""display_name"":""Las Vegas, Clark County, Nevada, United States"",""boundingbox"":[""36.1295540"",""36.3808406"",""-115.4242845"",""-115.0620660""]},{""place_id"":297192372,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":170132,""lat"":""36.0405373"",""lon"":""-115.1899298"",""class"":""place"",""type"":""neighbourhood"",""place_rank"":20,""importance"":0.47860659855278403,""addresstype"":""town"",""name"":""Enterprise"",""display_name"":""Enterprise, Clark County, Nevada, United States"",""boundingbox"":[""35.9289615"",""36.0768920"",""-115.3451140"",""-115.1543963""]}]",Clark High School,0,0,0,0,2,Clark County,32003
2835770,"February 21, 2024",Texas,Edinburg,1414 N Alamo Rd,"[{""place_id"":291464504,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":113788,""lat"":""26.3013982"",""lon"":""-98.1624501"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5749480887098861,""addresstype"":""city"",""name"":""Edinburg"",""display_name"":""Edinburg, Hidalgo County, Texas, United States"",""boundingbox"":[""26.2448246"",""26.4509177"",""-98.2261723"",""-98.0956362""]}]",Economedes High School,0,0,0,0,1,Hidalgo County,48215
2834976,"February 21, 2024",Arkansas,Sheridan,510 W Church St,"[{""place_id"":310225833,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111563,""lat"":""34.3100971"",""lon"":""-92.4013484"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.4410224442269444,""addresstype"":""city"",""name"":""Sheridan"",""display_name"":""Sheridan, Grant County, Arkansas, United States"",""boundingbox"":[""34.2521372"",""34.3442050"",""-92.4620783"",""-92.3847274""]}]",Alternative Learning Academy,0,0,0,0,1,Grant County,5053
2839768,"February 20, 2024",North Carolina,Greensboro,2407 S Holden Rd,"[{""place_id"":320203867,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":180261,""lat"":""36.0726355"",""lon"":""-79.7919754"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6119715642025644,""addresstype"":""city"",""name"":""Greensboro"",""display_name"":""Greensboro, Guilford County, North Carolina, United States"",""boundingbox"":[""35.9758146"",""36.2153577"",""-80.0178840"",""-79.6211660""]}]",Smith High School,0,0,0,0,0,Guilford County,37081
2834943,"February 20, 2024",Michigan,Saginaw,3100 Webber St,"[{""place_id"":339788902,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":134509,""lat"":""43.4200387"",""lon"":""-83.9490365"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5610061165075827,""addresstype"":""city"",""name"":""Saginaw"",""display_name"":""Saginaw, Saginaw County, Michigan, United States"",""boundingbox"":[""43.3798840"",""43.4698020"",""-83.9957638"",""-83.9022850""]},{""place_id"":343025530,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":582247,""lat"":""43.3326882"",""lon"":""-84.0468403"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5374447921588023,""addresstype"":""county"",""name"":""Saginaw County"",""display_name"":""Saginaw County, Michigan, United States"",""boundingbox"":[""43.1284215"",""43.5688995"",""-84.3698611"",""-83.6952030""]}]",Saginaw High School,0,0,0,0,1,Saginaw County,26145
2834896,"February 20, 2024",South Carolina,Leesville (Batesburg-leesville),425 Shealy Rd,"[{""place_id"":316010122,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""node"",""osm_id"":154160536,""lat"":""33.916532"",""lon"":""-81.5134368"",""class"":""place"",""type"":""hamlet"",""place_rank"":20,""importance"":0.13337882734416723,""addresstype"":""hamlet"",""name"":""Leesville"",""display_name"":""Leesville, Batesburg-Leesville, Lexington County, South Carolina, 29060, United States"",""boundingbox"":[""33.8965320"",""33.9365320"",""-81.5334368"",""-81.4934368""]}]",Batesburg-Leesville Middle School,0,0,0,0,1,Lexington County,45063
2834793,"February 20, 2024",Virginia,Richmond,2409 Webber Ave,"[{""place_id"":319783349,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":3864712,""lat"":""37.5385087"",""lon"":""-77.43428"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.6679301242919569,""addresstype"":""city"",""name"":""Richmond"",""display_name"":""Richmond, Virginia, United States"",""boundingbox"":[""37.4467305"",""37.6028099"",""-77.6011728"",""-77.3853030""]},{""place_id"":318641339,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":2534202,""lat"":""37.9476108"",""lon"":""-76.7161921"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5371029060445195,""addresstype"":""county"",""name"":""Richmond County"",""display_name"":""Richmond County, Virginia, United States"",""boundingbox"":[""37.7783860"",""38.1244440"",""-76.9379891"",""-76.5078110""]}]",Oak Grove/Bellameade Elementary School,0,0,0,0,0,Richmond County,51159
2834843,"February 20, 2024",Texas,Amarillo,2815 Martin Rd,"[{""place_id"":308517553,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""way"",""osm_id"":33296616,""lat"":""35.20729"",""lon"":""-101.8371192"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6007701431712055,""addresstype"":""city"",""name"":""Amarillo"",""display_name"":""Amarillo, Potter County, Texas, United States"",""boundingbox"":[""35.1020007"",""35.2944807"",""-101.9562440"",""-101.6537770""]},{""place_id"":308227023,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":115286,""lat"":""35.20729"",""lon"":""-101.8371192"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6007701431712055,""addresstype"":""city"",""name"":""Amarillo"",""display_name"":""Amarillo, Potter County, Texas, United States"",""boundingbox"":[""35.1020007"",""35.2944807"",""-101.9562440"",""-101.6537770""]}]",Travis Middle School,0,0,0,0,2,Potter County,48375
2836233,"February 20, 2024",Alabama,Pell City,1300 Cogswell Ave,"[{""place_id"":316756709,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":110147,""lat"":""33.5862149"",""lon"":""-86.2860888"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.46290956039389786,""addresstype"":""town"",""name"":""Pell City"",""display_name"":""Pell City, St. Clair County, Alabama, United States"",""boundingbox"":[""33.4930383"",""33.6261093"",""-86.3269469"",""-86.1936660""]}]",Pell City High School,0,0,0,0,2,St. Clair County,1115
2833248,"February 19, 2024",Texas,Mesquite,3200 Oates Dr,"[{""place_id"":308045498,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6578217,""lat"":""32.7666103"",""lon"":""-96.599472"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5172433021145996,""addresstype"":""city"",""name"":""Mesquite"",""display_name"":""Mesquite, Dallas County, Texas, United States"",""boundingbox"":[""32.6815167"",""32.8493147"",""-96.6848683"",""-96.4288820""]}]",Pioneer Technology & Arts Academy,0,0,0,1,1,Dallas County,48113
2834311,"February 16, 2024",Georgia,Athens,810 S Lumpkin St,"[{""place_id"":317849113,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119353,""lat"":""33.9597677"",""lon"":""-83.376398"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5987053733126958,""addresstype"":""city"",""name"":""Athens-Clarke County Unified Government"",""display_name"":""Athens-Clarke County Unified Government, Athens-Clarke County, Georgia, United States"",""boundingbox"":[""33.8480209"",""34.0394660"",""-83.5374696"",""-83.2408342""]}]",University of Georgia,0,0,0,0,1,Clarke County,13059
2833517,"February 16, 2024",Louisiana,Lake Charles,2300 Medora St,"[{""place_id"":281004214,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":132126,""lat"":""30.2305095"",""lon"":""-93.2169807"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5489157006642504,""addresstype"":""city"",""name"":""Lake Charles"",""display_name"":""Lake Charles, Calcasieu Parish, Louisiana, United States"",""boundingbox"":[""30.1245010"",""30.2722030"",""-93.3168570"",""-93.1288414""]}]",Ray D Molo Middle School,0,0,0,0,1,Calcasieu Parish,22019
2831125,"February 16, 2024",North Carolina,Ramseur,390 Eastern Randolph Rd,"[{""place_id"":317796582,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":180326,""lat"":""35.7320752"",""lon"":""-79.6540926"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.33736466916818214,""addresstype"":""town"",""name"":""Ramseur"",""display_name"":""Ramseur, Randolph County, North Carolina, United States"",""boundingbox"":[""35.7150940"",""35.7835610"",""-79.6811320"",""-79.6269130""]}]",Eastern Randolph High School,0,0,0,0,0,Randolph County,37151
2831226,"February 16, 2024",Tennessee,Nashville,1252 Foster Ave,"[{""place_id"":311710395,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197472,""lat"":""36.1622767"",""lon"":""-86.7742984"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6981518794568238,""addresstype"":""city"",""name"":""Nashville-Davidson"",""display_name"":""Nashville-Davidson, Davidson County, Middle Tennessee, Tennessee, United States"",""boundingbox"":[""35.9677850"",""36.4054960"",""-87.0547660"",""-86.5155880""]}]",STEM Prep Academy High School,0,0,0,0,1,Davidson County,47037
