Incident ID,Incident Date,State,City Or County,json,county,Address,Victims Killed,Victims Injured,Suspects Killed,Suspects Injured,Suspects Arrested,FIPS
2999346,2024-08-18T00:00:00Z,Oklahoma,Oklahoma City,"[{""place_id"":318767165,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":185048,""lat"":""35.4729886"",""lon"":""-97.5170536"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6384631523074409,""addresstype"":""city"",""name"":""Oklahoma City"",""display_name"":""Oklahoma City, Oklahoma County, Oklahoma, United States"",""boundingbox"":[""35.2906950"",""35.6748662"",""-97.8309480"",""-97.1247180""]}]",Oklahoma County,Oklahoma Ave and E Sheridan Ave,0,4,0,0,0,40109
2998743,2024-08-18T00:00:00Z,Massachusetts,Boston,"[{""place_id"":17751024,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":2315704,""lat"":""42.3554334"",""lon"":""-71.060511"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7627411749352166,""addresstype"":""city"",""name"":""Boston"",""display_name"":""Boston, Suffolk County, Massachusetts, United States"",""boundingbox"":[""42.2279112"",""42.3969775"",""-71.1912442"",""-70.8044881""]}]",Suffolk County,1 Franklin Park Rd,0,5,0,0,0,25025
2997679,2024-08-17T00:00:00Z,Mississippi,Jackson,"[{""place_id"":323560833,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":109847,""lat"":""32.2998686"",""lon"":""-90.1830408"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5707152361890376,""addresstype"":""city"",""name"":""Jackson"",""display_name"":""Jackson, Hinds County, Mississippi, United States"",""boundingbox"":[""32.1955013"",""32.4124415"",""-90.3299278"",""-90.0636172""]}]",Jackson County,208 W Capitol St,1,5,0,0,0,28059
2997932,2024-08-17T00:00:00Z,California,Oakland,"[{""place_id"":314446251,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":2833530,""lat"":""37.8044557"",""lon"":""-122.271356"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6778224079271288,""addresstype"":""city"",""name"":""Oakland"",""display_name"":""Oakland, Alameda County, California, United States"",""boundingbox"":[""37.6336763"",""37.8854257"",""-122.3558810"",""-122.1144203""]}]",Alameda County,1618 83rd Ave,2,2,0,0,1,6001
2997856,2024-08-16T00:00:00Z,Tennessee,Memphis,"[{""place_id"":320583467,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197239,""lat"":""35.1460249"",""lon"":""-90.0517638"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6731669167759847,""addresstype"":""city"",""name"":""Memphis"",""display_name"":""Memphis, Shelby County, West Tennessee, Tennessee, United States"",""boundingbox"":[""34.9941528"",""35.2638790"",""-90.3083660"",""-89.6370890""]}]",Shelby County,2166 Central Ave,0,4,0,0,1,47157
2995981,2024-08-14T00:00:00Z,Colorado,Colorado Springs,"[{""place_id"":317247592,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":113141,""lat"":""38.8339578"",""lon"":""-104.825348"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6307768148585937,""addresstype"":""city"",""name"":""Colorado Springs"",""display_name"":""Colorado Springs, El Paso County, Colorado, United States"",""boundingbox"":[""38.7154517"",""39.0351247"",""-104.9170862"",""-104.5999135""]}]",El Paso County,332 Ellers Grove,1,3,0,0,0,8041
2994803,2024-08-14T00:00:00Z,Virginia,Petersburg,"[{""place_id"":2694593,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":206598,""lat"":""37.1924594"",""lon"":""-77.3677408"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.5178358374943314,""addresstype"":""city"",""name"":""Petersburg"",""display_name"":""Petersburg, Virginia, United States"",""boundingbox"":[""37.1650951"",""37.2449784"",""-77.4549163"",""-77.3297488""]}]",Petersburg city,200 block of Boisseau St,0,4,0,0,2,51730
2996024,2024-08-14T00:00:00Z,Texas,San Antonio,"[{""place_id"":305573418,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":253556,""lat"":""29.4246002"",""lon"":""-98.4951405"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6766623719888263,""addresstype"":""city"",""name"":""San Antonio"",""display_name"":""San Antonio, Bexar County, Texas, United States"",""boundingbox"":[""29.1862572"",""29.7309623"",""-98.8131865"",""-98.2230029""]}]",Bexar County,6700 block of Windsor Hollow Dr,0,5,0,0,0,48029
2993727,2024-08-13T00:00:00Z,Massachusetts,Lawrence,"[{""place_id"":18968419,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":1840197,""lat"":""42.7070354"",""lon"":""-71.1631137"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.49555203332171904,""addresstype"":""city"",""name"":""Lawrence"",""display_name"":""Lawrence, Essex County, Massachusetts, United States"",""boundingbox"":[""42.6758630"",""42.7232703"",""-71.1912123"",""-71.1334535""]}]",Essex County,91 Bennington St,1,3,0,0,0,25009
2992918,2024-08-12T00:00:00Z,Illinois,Chicago,"[{""place_id"":401149033,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",Cook County,750 S Clinton St,0,4,0,0,0,17031
2992225,2024-08-11T00:00:00Z,North Carolina,Sharpsburg,"[{""place_id"":1386996,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":180347,""lat"":""35.8671926"",""lon"":""-77.8276196"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.3420207525496084,""addresstype"":""town"",""name"":""Sharpsburg"",""display_name"":""Sharpsburg, Wilson County, North Carolina, 27878, United States"",""boundingbox"":[""35.8549700"",""35.8763780"",""-77.8399560"",""-77.8168660""]}]",Wilson County,141 Weavers Cir,2,2,1,0,0,37195
2993537,2024-08-10T00:00:00Z,Ohio,Cleveland,"[{""place_id"":394467630,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":182130,""lat"":""41.4996574"",""lon"":""-81.6936772"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6952330131061538,""addresstype"":""city"",""name"":""Cleveland"",""display_name"":""Cleveland, Cuyahoga County, Ohio, United States"",""boundingbox"":[""41.3906280"",""41.6044360"",""-81.8790937"",""-81.5327440""]}]",Cuyahoga County,4071 Lee Rd,0,4,0,0,0,39035
2992571,2024-08-10T00:00:00Z,Florida,Jacksonville,"[{""place_id"":292293232,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119008,""lat"":""30.3321838"",""lon"":""-81.655651"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6552205349164156,""addresstype"":""city"",""name"":""Jacksonville"",""display_name"":""Jacksonville, Duval County, Florida, United States"",""boundingbox"":[""30.1037480"",""30.5862095"",""-82.0493895"",""-81.3167120""]}]",Duval County,3100 N Main St,0,6,0,0,0,12031
2992248,2024-08-10T00:00:00Z,Georgia,Atlanta,"[{""place_id"":327408474,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":119557,""lat"":""33.7489924"",""lon"":""-84.3902644"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7425328777265271,""addresstype"":""city"",""name"":""Atlanta"",""display_name"":""Atlanta, Fulton County, Georgia, United States"",""boundingbox"":[""33.6478080"",""33.8868230"",""-84.5510680"",""-84.2895600""]}]",Fulton County,540 Windsor St SW,0,5,0,0,0,13121
2991694,2024-08-09T00:00:00Z,North Carolina,Charlotte,"[{""place_id"":327588001,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":177415,""lat"":""35.2272086"",""lon"":""-80.8430827"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6608110637468726,""addresstype"":""city"",""name"":""Charlotte"",""display_name"":""Charlotte, Mecklenburg County, North Carolina, United States"",""boundingbox"":[""35.0105195"",""35.4002508"",""-81.0096282"",""-80.6348755""]}]",Mecklenburg County,7837 Nations Ford Rd,0,4,0,0,0,37119
2991600,2024-08-09T00:00:00Z,Texas,Dallas,"[{""place_id"":399453307,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":6571629,""lat"":""32.7762719"",""lon"":""-96.7968559"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7114433186231126,""addresstype"":""city"",""name"":""Dallas"",""display_name"":""Dallas, Dallas County, Texas, United States"",""boundingbox"":[""32.6132160"",""33.0239366"",""-97.0004820"",""-96.4636317""]}]",Dallas County,4000 block of Cedarview Rd,0,4,0,0,0,48113
2990695,2024-08-09T00:00:00Z,Kentucky,Lexington,"[{""place_id"":325197060,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":11078268,""lat"":""38.0464066"",""lon"":""-84.4970393"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6274628587785667,""addresstype"":""city"",""name"":""Lexington"",""display_name"":""Lexington, Fayette County, Kentucky, United States"",""boundingbox"":[""37.8452952"",""38.2114040"",""-84.6601308"",""-84.2827150""]}]",Fayette County,701 National Ave,1,5,0,0,0,21067
2990446,2024-08-08T00:00:00Z,Alabama,Birmingham,"[{""place_id"":224825,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":111031,""lat"":""33.5206824"",""lon"":""-86.8024326"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5569828868385925,""addresstype"":""city"",""name"":""Birmingham"",""display_name"":""Birmingham, Jefferson County, Alabama, United States"",""boundingbox"":[""33.3842122"",""33.6785907"",""-87.1226449"",""-86.5783119""]}]",Jefferson County,1600 block of Dennison Ave,2,2,0,0,1,1073
2989678,2024-08-07T00:00:00Z,New York,Bronx,"[{""place_id"":15683271,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":9691916,""lat"":""40.8466508"",""lon"":""-73.8785937"",""class"":""boundary"",""type"":""administrative"",""place_rank"":14,""importance"":0.6654228307928657,""addresstype"":""suburb"",""name"":""The Bronx"",""display_name"":""The Bronx, City of New York, New York, United States"",""boundingbox"":[""40.7857390"",""40.9176300"",""-73.9339070"",""-73.7483740""]}]",New York,E 190th St and Morris Ave,0,6,0,0,0,36000
2987351,2024-08-05T00:00:00Z,Missouri,Kansas City,"[{""place_id"":321489546,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":141008,""lat"":""39.100105"",""lon"":""-94.5781416"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6776040593693308,""addresstype"":""city"",""name"":""Kansas City"",""display_name"":""Kansas City, Jackson County, Missouri, United States"",""boundingbox"":[""38.8271760"",""39.3566620"",""-94.7659170"",""-94.3855220""]}]",Jackson County,Prospect Ave and E 70th St,1,5,0,0,0,29095
2987657,2024-08-05T00:00:00Z,Washington,Seattle,"[{""place_id"":312486081,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":237385,""lat"":""47.6038321"",""lon"":""-122.330062"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.7256641497695181,""addresstype"":""city"",""name"":""Seattle"",""display_name"":""Seattle, King County, Washington, United States"",""boundingbox"":[""47.4810022"",""47.7341354"",""-122.4596960"",""-122.2244330""]}]",King County,Broadway and E Pike St,0,4,0,0,0,53033
2988109,2024-08-04T00:00:00Z,Mississippi,Vicksburg,"[{""place_id"":321671474,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":7146560,""lat"":""32.3528055"",""lon"":""-90.8777342"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.5142625629824105,""addresstype"":""town"",""name"":""Vicksburg"",""display_name"":""Vicksburg, Warren County, Mississippi, United States"",""boundingbox"":[""32.2233978"",""32.4280828"",""-90.9517237"",""-90.8188967""]}]",Warren County,118 Abraham Dr,1,3,0,0,1,28149
2986409,2024-08-04T00:00:00Z,California,Oakland,"[{""place_id"":314446251,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":2833530,""lat"":""37.8044557"",""lon"":""-122.271356"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6778224079271288,""addresstype"":""city"",""name"":""Oakland"",""display_name"":""Oakland, Alameda County, California, United States"",""boundingbox"":[""37.6336763"",""37.8854257"",""-122.3558810"",""-122.1144203""]}]",Alameda County,Fruitvale Ave and MacArthur Blvd,0,5,0,0,0,6001
2986309,2024-08-04T00:00:00Z,Illinois,Chicago,"[{""place_id"":401149033,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",Cook County,2100 block of S Canal St,1,3,0,0,0,17031
2986352,2024-08-04T00:00:00Z,Illinois,Chicago,"[{""place_id"":401149033,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":122604,""lat"":""41.8755616"",""lon"":""-87.6244212"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.8027259419416765,""addresstype"":""city"",""name"":""Chicago"",""display_name"":""Chicago, Cook County, Illinois, United States"",""boundingbox"":[""41.6445310"",""42.0230396"",""-87.9400876"",""-87.5240812""]}]",Cook County,5100 block of S Calumet Ave,0,5,0,0,0,17031
2986327,2024-08-04T00:00:00Z,Oklahoma,Tulsa,"[{""place_id"":322066944,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":184985,""lat"":""36.1563122"",""lon"":""-95.9927516"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6351019804966223,""addresstype"":""city"",""name"":""Tulsa"",""display_name"":""Tulsa, Tulsa County, Oklahoma, United States"",""boundingbox"":[""35.9682970"",""36.3365050"",""-96.0744780"",""-95.6815970""]}]",Tulsa County,2605 MLK Jr Blvd,0,8,0,0,0,40143
2986864,2024-08-04T00:00:00Z,Tennessee,Memphis,"[{""place_id"":320583467,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":197239,""lat"":""35.1460249"",""lon"":""-90.0517638"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6731669167759847,""addresstype"":""city"",""name"":""Memphis"",""display_name"":""Memphis, Shelby County, West Tennessee, Tennessee, United States"",""boundingbox"":[""34.9941528"",""35.2638790"",""-90.3083660"",""-89.6370890""]}]",Shelby County,5560 Shelby Oaks Dr,0,4,0,0,1,47157
2986196,2024-08-03T00:00:00Z,District of Columbia,Washington,"[{""place_id"":4278528,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":5396194,""lat"":""38.8950368"",""lon"":""-77.0365427"",""class"":""boundary"",""type"":""administrative"",""place_rank"":12,""importance"":0.8030666834340177,""addresstype"":""city"",""name"":""Washington"",""display_name"":""Washington, District of Columbia, United States"",""boundingbox"":[""38.7916303"",""38.9959680"",""-77.1197949"",""-76.9093660""]}]",District of Columbia,22 M St NE,2,2,0,0,0,11000
2986051,2024-08-03T00:00:00Z,Wisconsin,Milwaukee,"[{""place_id"":27075251,""licence"":""Data © OpenStreetMap contributors, ODbL 1.0. http://osm.org/copyright"",""osm_type"":""relation"",""osm_id"":251075,""lat"":""43.0386475"",""lon"":""-87.9090751"",""class"":""boundary"",""type"":""administrative"",""place_rank"":16,""importance"":0.6669846402770888,""addresstype"":""city"",""name"":""Milwaukee"",""display_name"":""Milwaukee, Milwaukee County, Wisconsin, United States"",""boundingbox"":[""42.9208160"",""43.1949437"",""-88.0710611"",""-87.8627124""]}]",Milwaukee County,3853 N Richards St,0,5,0,0,0,55079
